Pos x,Pos y,Pos z,Rot x,Rot y,Rot z
-1.395649,35.087887,285.297363,0.041972,-0.070695,-0.055668
-1.000775,34.955513,285.577118,0.047925,-0.071288,-0.059276
-0.427598,34.936619,285.788208,0.050912,-0.073867,-0.064398
0.066295,34.964474,286.013916,0.048996,-0.077080,-0.064027
0.762093,35.177406,286.763397,0.068940,-0.081314,-0.067815
1.351711,35.410210,287.426849,0.077989,-0.083646,-0.066881
2.004021,35.649742,288.163696,0.090503,-0.086751,-0.070277
2.754709,35.884937,288.694092,0.095169,-0.089314,-0.072889
3.539402,36.185867,289.265381,0.097767,-0.090027,-0.072672
4.323265,36.545944,290.140076,0.101617,-0.089760,-0.070854
5.191649,36.976833,291.211334,0.114573,-0.090293,-0.071712
6.123385,37.330868,292.052246,0.121724,-0.091111,-0.072461
7.129018,37.708248,293.000061,0.133940,-0.094278,-0.073238
8.093676,38.089062,294.069855,0.141007,-0.094506,-0.073129
9.229576,38.344883,295.011658,0.153237,-0.099067,-0.075030
10.283135,38.600986,295.734436,0.153775,-0.099787,-0.075066
11.286581,38.805782,296.360931,0.154413,-0.101837,-0.076416
12.289793,39.130585,297.353363,0.156733,-0.102917,-0.077831
13.264553,39.464649,298.406372,0.159747,-0.102123,-0.078889
14.257057,39.654388,298.849030,0.160029,-0.104430,-0.080543
15.114331,39.935341,299.677368,0.161648,-0.104238,-0.080957
16.017298,40.048870,299.907928,0.158942,-0.108262,-0.083228
16.861366,40.280521,300.433868,0.158746,-0.111291,-0.085895
17.601604,40.594719,301.122192,0.159019,-0.113177,-0.086375
18.330280,40.991409,301.864014,0.159188,-0.115521,-0.088095
18.928720,41.332165,302.493530,0.160075,-0.117415,-0.089435
19.588318,41.718903,303.025726,0.162609,-0.120244,-0.089146
20.183735,42.204124,303.834747,0.163602,-0.120186,-0.091333
20.866837,42.680290,304.417786,0.167399,-0.123138,-0.090949
21.542732,43.391945,305.069519,0.165559,-0.124631,-0.089213
22.372208,44.695683,306.380798,0.164846,-0.128170,-0.089242
23.292578,45.807430,307.440063,0.163708,-0.130874,-0.089319
24.366922,47.074287,308.223419,0.159477,-0.130538,-0.089581
25.400778,48.329403,309.585876,0.161090,-0.135372,-0.090687
26.672871,49.222969,310.150452,0.164026,-0.135983,-0.093138
27.951035,50.198025,310.821655,0.165933,-0.138666,-0.094712
29.367981,51.264950,311.974121,0.169493,-0.140869,-0.098161
31.001396,51.704929,312.345062,0.175448,-0.142515,-0.102535
32.156960,51.717224,312.135986,0.177652,-0.145552,-0.104942
33.882790,52.857956,313.765289,0.174527,-0.147128,-0.109036
35.255989,53.297958,314.368958,0.180741,-0.151149,-0.113717
36.415691,53.982216,314.897644,0.179679,-0.154328,-0.111186
38.189247,54.872581,316.227783,0.183428,-0.154016,-0.118704
39.145222,55.641251,316.796722,0.185463,-0.156531,-0.117404
40.760643,56.731346,318.287994,0.186678,-0.156767,-0.123124
41.637501,57.237740,318.380188,0.185107,-0.158307,-0.121111
43.212769,58.333969,320.245178,0.189103,-0.160925,-0.125895
44.273121,58.973507,320.727081,0.187255,-0.162931,-0.124517
45.899780,59.920822,322.296082,0.185683,-0.164806,-0.128351
46.987495,60.540848,323.274628,0.184887,-0.166783,-0.128842
48.464352,61.359882,325.195251,0.187338,-0.167335,-0.135994
49.209343,61.885582,326.071960,0.186896,-0.170867,-0.132678
50.480522,62.594048,327.853241,0.195382,-0.176350,-0.139967
51.177147,63.125984,328.362610,0.190318,-0.174814,-0.137881
51.956478,63.791172,330.352173,0.196640,-0.174949,-0.140777
52.944443,64.377251,332.034271,0.196014,-0.173619,-0.144697
53.435829,64.336861,333.085358,0.195873,-0.172243,-0.143611
54.498680,64.794617,335.768707,0.196763,-0.169712,-0.151582
54.544155,64.266640,335.466705,0.195107,-0.167070,-0.149197
55.115326,64.592667,337.093689,0.197273,-0.165813,-0.150765
55.091534,64.114342,336.625732,0.197233,-0.166856,-0.146919
55.434914,64.539970,338.188293,0.198079,-0.166519,-0.147584
56.140053,64.772964,339.319519,0.197467,-0.165419,-0.149423
56.400845,64.852058,340.243988,0.194804,-0.166300,-0.146617
56.729156,65.075317,341.223999,0.188930,-0.165994,-0.145237
56.927116,64.908142,341.613586,0.185865,-0.166447,-0.142028
57.291374,64.882271,342.662659,0.185297,-0.166720,-0.142341
57.312042,64.863464,343.833618,0.185191,-0.166375,-0.141489
57.074059,64.160309,343.137817,0.181862,-0.165374,-0.133932
57.306091,64.318741,344.415771,0.179483,-0.163641,-0.133866
57.014633,63.941025,344.348572,0.176989,-0.163287,-0.128121
57.137749,63.930168,345.325348,0.177112,-0.160457,-0.130094
56.764313,63.944145,345.780548,0.178931,-0.161354,-0.125608
56.978020,64.130936,346.342865,0.179439,-0.160298,-0.127289
56.991261,64.530716,347.616028,0.183099,-0.158240,-0.126857
56.990158,64.367340,347.583252,0.183426,-0.154554,-0.127189
56.697906,64.555466,347.911987,0.183711,-0.154782,-0.121207
56.723064,64.599365,347.998505,0.185500,-0.150982,-0.123264
56.714256,65.057106,348.744812,0.186400,-0.149891,-0.122281
56.670059,65.140068,349.018738,0.188885,-0.147625,-0.122376
56.535343,65.204170,349.064758,0.190130,-0.145765,-0.121434
56.330193,65.117958,348.766418,0.191315,-0.144245,-0.119354
56.042091,65.112816,348.504028,0.190777,-0.143064,-0.115952
55.691654,65.160149,348.393524,0.189010,-0.142089,-0.112419
55.426910,65.119347,348.153259,0.188700,-0.139003,-0.113253
54.601295,64.751862,347.054474,0.184988,-0.138582,-0.108745
54.461426,64.664780,346.326721,0.183917,-0.137275,-0.108913
54.094296,65.148224,346.433502,0.177597,-0.135638,-0.103510
53.715908,65.476440,346.479858,0.176858,-0.135303,-0.098428
53.467628,65.442413,346.102081,0.178543,-0.134077,-0.097526
53.097221,65.911034,346.326263,0.177377,-0.133929,-0.093162
53.098076,65.927956,346.133759,0.179497,-0.132656,-0.095567
52.733643,66.481865,346.392700,0.182806,-0.131317,-0.093471
52.496456,66.339821,345.975769,0.184199,-0.131371,-0.093403
52.259003,66.575592,346.245972,0.186706,-0.131265,-0.090620
52.009628,66.767563,346.871674,0.191620,-0.130209,-0.090301
51.825089,67.168404,347.614868,0.192265,-0.129799,-0.089832
51.571430,67.538887,348.150238,0.193461,-0.129820,-0.086875
51.267967,67.435173,347.573669,0.194369,-0.130819,-0.086516
50.952972,67.440826,346.993195,0.196310,-0.131621,-0.082700
50.787067,67.724838,346.907837,0.197257,-0.133026,-0.078547
50.713261,67.776108,346.412506,0.200457,-0.134438,-0.077163
50.478813,68.170570,346.491821,0.201503,-0.134737,-0.072316
50.354073,68.435913,346.252625,0.202095,-0.135004,-0.072533
50.193104,69.030518,346.612000,0.203569,-0.134897,-0.068973
49.896515,69.602234,346.765747,0.207354,-0.134640,-0.064542
49.712215,70.146873,346.791779,0.209650,-0.134650,-0.060266
49.595634,70.519249,346.388367,0.210632,-0.134658,-0.058317
49.683357,71.175690,346.840729,0.214459,-0.135273,-0.057381
49.743729,71.619377,347.113678,0.221449,-0.135623,-0.058086
49.842484,72.022125,347.661194,0.226968,-0.136256,-0.058699
49.987717,72.472763,348.025513,0.230048,-0.137058,-0.059670
50.196739,72.969498,348.535583,0.232906,-0.138696,-0.061301
50.446785,73.526924,349.023254,0.231642,-0.140603,-0.062453
50.697914,74.028061,349.610718,0.232608,-0.143787,-0.064504
50.623421,74.292061,349.339203,0.231666,-0.145689,-0.063073
50.692245,74.629486,349.728180,0.231196,-0.147332,-0.064437
50.760391,75.022224,350.208832,0.232746,-0.149702,-0.066167
50.742386,75.699722,350.851807,0.233061,-0.150769,-0.065951
50.738373,76.183006,351.303467,0.234604,-0.151575,-0.067230
50.738838,76.853493,352.089081,0.235663,-0.152797,-0.067895
50.599106,77.523872,352.667664,0.235359,-0.153625,-0.066971
50.334503,77.827271,353.076294,0.240657,-0.155276,-0.067665
49.964050,78.352615,353.833496,0.243685,-0.155272,-0.066152
49.443947,78.665970,354.111664,0.244469,-0.155763,-0.062472
49.117844,78.649292,353.900696,0.246950,-0.156921,-0.062770
48.604908,78.594902,353.923676,0.248780,-0.156363,-0.060562
48.640053,78.460663,354.118713,0.254515,-0.156248,-0.064866
48.215336,78.267929,353.967010,0.252592,-0.157991,-0.063196
48.204208,78.083633,353.597260,0.251227,-0.155316,-0.065050
47.811157,77.937164,353.451477,0.250188,-0.157917,-0.062770
47.866436,78.015251,353.617371,0.247916,-0.155268,-0.064211
47.627316,77.860481,353.824127,0.249696,-0.156785,-0.066236
47.591415,78.353760,354.557343,0.250232,-0.157361,-0.065111
47.174633,78.162155,353.988953,0.249835,-0.156463,-0.063957
47.046791,78.312683,354.389801,0.256113,-0.157001,-0.065623
46.861809,78.580231,354.552795,0.253716,-0.156430,-0.064809
46.234699,78.461960,354.135986,0.252801,-0.154097,-0.060506
45.947220,78.674759,354.471558,0.253816,-0.154411,-0.061218
45.387646,78.599182,354.276398,0.253248,-0.152927,-0.060038
44.761898,78.606155,354.115936,0.251676,-0.148516,-0.055212
44.163368,78.671211,354.138977,0.251990,-0.144865,-0.052437
43.539848,78.749969,354.163574,0.252209,-0.141056,-0.052020
42.802444,78.812294,354.331390,0.254382,-0.139573,-0.052562
42.007565,78.491280,353.679291,0.256032,-0.134417,-0.050433
41.113182,78.465172,353.619232,0.264985,-0.131510,-0.051069
40.194920,78.280220,353.251953,0.271563,-0.126632,-0.050837
38.898239,78.167221,353.254333,0.278525,-0.120590,-0.050743
37.547874,78.055252,353.070251,0.291235,-0.108208,-0.049395
36.132084,78.070206,352.877594,0.290085,-0.098514,-0.047408
34.528908,78.005829,352.735413,0.305194,-0.089259,-0.047421
32.908409,77.794724,352.300690,0.308081,-0.081314,-0.046993
31.121813,77.980721,352.390167,0.322135,-0.071935,-0.044160
29.203056,77.882156,352.180542,0.336453,-0.062139,-0.039433
27.143650,77.945862,352.163025,0.339878,-0.051299,-0.031045
24.970665,77.914307,351.912476,0.343061,-0.035689,-0.021724
22.762274,77.640495,351.336578,0.350210,-0.021389,-0.014825
20.496880,77.506271,350.979004,0.354121,-0.006799,-0.007987
18.147209,77.523666,350.862335,0.349676,-0.001699,-0.004704
15.724654,77.423653,350.377472,0.342948,0.001451,-0.005094
13.220424,77.396690,350.216553,0.339370,0.009475,-0.000632
10.577213,77.588707,350.347443,0.330374,0.014762,0.002307
7.836536,77.920830,350.585419,0.318517,0.020961,0.005928
5.044372,77.792435,350.174530,0.310112,0.025984,0.012653
2.315878,78.006287,350.207672,0.303778,0.027580,0.015056
-0.377272,77.942207,349.922028,0.304784,0.031095,0.016766
-3.055372,78.289261,350.016296,0.296540,0.035924,0.018405
-5.694963,78.231644,349.967590,0.299649,0.045022,0.024381
-8.200217,78.299980,349.757812,0.301383,0.053077,0.027325
-10.595629,78.402603,349.396637,0.301500,0.056850,0.027486
-13.017513,78.436050,348.997803,0.298940,0.061554,0.029265
-15.308529,78.736534,349.301392,0.298793,0.065482,0.031414
-17.525015,78.765411,349.172577,0.299614,0.067450,0.034118
-19.930857,78.656281,349.213043,0.302026,0.073320,0.040754
-22.302061,78.665207,350.398193,0.310056,0.080705,0.047432
-24.513035,78.732773,351.320984,0.309071,0.081414,0.050447
-26.652069,78.725586,351.542023,0.306798,0.083249,0.051119
-28.656120,78.556343,351.409424,0.304622,0.083708,0.053102
-30.357090,78.201302,350.098145,0.298300,0.082080,0.051317
-32.073929,78.004730,349.109253,0.290875,0.080546,0.050576
-33.812279,77.947777,348.525452,0.285479,0.079266,0.050532
-35.474281,77.800758,347.816772,0.279321,0.078355,0.050557
-37.122643,77.661331,347.242432,0.278231,0.077882,0.051690
-38.773148,77.824883,347.158081,0.271108,0.078360,0.050980
-40.607124,77.797195,346.959930,0.271249,0.078577,0.052168
-42.351746,77.764153,346.868103,0.266799,0.077691,0.051885
-43.924583,77.349190,346.362213,0.269879,0.075068,0.052838
-45.442841,77.240379,346.332642,0.271486,0.073052,0.055094
-47.021137,77.162674,346.177612,0.272137,0.070326,0.058083
-48.463383,77.188423,346.370361,0.268693,0.066626,0.058009
-49.905983,77.045090,346.374115,0.267580,0.060142,0.058988
-51.307991,76.895523,346.267609,0.264709,0.055621,0.058988
-52.689873,76.823257,346.375824,0.263962,0.052027,0.059855
-54.113541,76.829521,346.620270,0.261875,0.047986,0.059771
-55.576057,76.841118,346.956482,0.261434,0.047705,0.061749
-56.850925,76.345123,346.288452,0.254657,0.046908,0.062375
-58.255405,76.665100,347.194244,0.254478,0.048611,0.063345
-59.270561,75.940842,346.041260,0.254187,0.046321,0.065411
-60.230968,75.511536,345.501770,0.252503,0.046039,0.066621
-61.095840,75.048691,345.035645,0.253730,0.046290,0.068878
-61.902740,74.938049,345.015076,0.251735,0.044854,0.069885
-62.518990,74.863411,345.105103,0.248167,0.043887,0.069076
-63.088341,74.779701,345.123077,0.246748,0.043491,0.068938
-63.698051,74.640961,345.197266,0.246719,0.043657,0.069762
-64.245560,74.352943,345.212555,0.249031,0.043844,0.071346
-64.598381,73.868904,344.804474,0.250766,0.045180,0.074186
-65.049904,73.518784,344.734406,0.252673,0.046501,0.076857
-65.354065,73.511551,344.672485,0.252266,0.046160,0.078071
-65.737305,73.397202,344.527893,0.251004,0.045902,0.078281
-66.189262,73.526932,345.078461,0.250009,0.046214,0.078019
-66.446426,73.381607,345.224884,0.249032,0.047533,0.078207
-66.875443,73.408684,345.778107,0.249211,0.050342,0.079646
-67.111694,73.212921,345.516846,0.250499,0.050652,0.079343
-67.252228,72.888962,345.331299,0.251006,0.052100,0.080596
-67.572723,72.956001,345.623657,0.249249,0.052582,0.079874
-67.901474,73.047302,345.860382,0.245320,0.052468,0.080095
-68.038048,72.874084,345.735443,0.245879,0.053792,0.080091
-68.248276,72.767593,345.694763,0.246237,0.054263,0.080092
-68.402893,72.659813,345.338837,0.246608,0.056129,0.080174
-68.550766,72.606438,345.229797,0.246424,0.055829,0.080237
-68.873138,72.938026,345.823242,0.246641,0.055753,0.079798
-69.019569,72.851746,345.594849,0.247642,0.056420,0.080399
-69.174225,72.871536,345.320068,0.249944,0.054630,0.081274
-69.519409,72.848495,345.210449,0.250614,0.053171,0.082242
-69.843460,72.757622,345.088257,0.250518,0.052814,0.083223
-70.409767,72.691917,346.053772,0.258943,0.053841,0.084690
-70.933372,73.129700,347.214111,0.263335,0.054678,0.085573
-71.101730,72.639008,346.557373,0.270514,0.057483,0.086055
-71.466187,72.918243,346.437286,0.270333,0.058409,0.087337
-71.549774,73.182930,345.806671,0.267559,0.058322,0.086536
-71.900330,73.826355,346.219177,0.270922,0.059803,0.086436
-71.920372,74.456818,346.072479,0.271032,0.059491,0.083658
-71.940613,74.878693,345.619293,0.271228,0.058340,0.081734
-71.974167,75.296326,345.352295,0.272438,0.056443,0.079917
-72.083153,75.641220,345.290009,0.275591,0.056901,0.079595
-72.066788,76.201500,345.480499,0.274657,0.055241,0.077193
-72.296783,77.043549,346.869812,0.279446,0.055999,0.076002
-72.416649,77.593407,347.208740,0.276687,0.056060,0.074815
-72.233299,77.725731,347.221283,0.277724,0.056515,0.073833
-72.229927,78.160065,347.919342,0.280289,0.058400,0.074049
-72.431725,78.541473,348.443298,0.283286,0.061242,0.074103
-72.597862,78.872314,349.091431,0.287865,0.064089,0.074142
-72.424492,78.933296,348.618591,0.284628,0.063922,0.072811
-72.547195,79.122574,349.073090,0.285881,0.065969,0.072672
-72.467834,79.258522,349.116272,0.284670,0.066580,0.071502
-72.406723,79.479256,349.472778,0.279613,0.068058,0.068254
-72.465981,79.620659,349.869720,0.279614,0.068237,0.066514
-72.475174,79.721710,350.024597,0.276787,0.068474,0.063724
-72.379570,79.204865,349.183350,0.276751,0.069669,0.063744
-72.622429,79.313515,349.839874,0.277678,0.070623,0.064207
-72.653358,79.219398,349.943970,0.277923,0.071522,0.064467
-72.950745,79.098862,350.267151,0.281074,0.075123,0.066846
-73.115349,78.785385,350.203979,0.283045,0.076580,0.069135
-73.196457,78.443878,349.836273,0.282957,0.078815,0.070324
-73.300018,78.247337,349.673706,0.282986,0.080147,0.071112
-73.443024,78.127403,349.584595,0.282179,0.079572,0.070941
-73.507500,77.861694,349.133820,0.280907,0.079711,0.071308
-73.683807,77.924820,349.383972,0.281004,0.079085,0.071615
-73.910805,77.802727,349.286224,0.280836,0.079638,0.072511
-73.867546,77.614883,348.652130,0.276728,0.077240,0.071153
-73.945816,77.622025,348.495911,0.276399,0.074846,0.070392
-74.112183,77.846100,348.776642,0.274541,0.075332,0.069621
-74.248535,77.575150,348.305389,0.274904,0.075798,0.070199
-74.341103,77.506622,348.301208,0.274883,0.075811,0.070516
-74.411766,77.342010,348.041748,0.275048,0.076163,0.071125
-74.465782,77.050652,347.671967,0.276586,0.076003,0.072325
-74.575317,77.232201,347.701141,0.272182,0.074443,0.070787
-74.762085,77.250587,347.785767,0.272071,0.076309,0.070111
-74.692200,76.898773,347.343994,0.274132,0.075828,0.070606
-74.706635,76.870155,347.115601,0.271435,0.074405,0.070021
-74.723106,76.916397,346.950836,0.269517,0.074450,0.068860
-74.729050,76.641647,346.792023,0.272100,0.074848,0.070304
-74.648933,76.479225,346.490326,0.270492,0.074385,0.069329
-74.789536,76.535484,346.733734,0.271637,0.074229,0.069935
-74.781334,76.312790,346.232605,0.266437,0.074233,0.067693
-74.770035,75.895836,345.694031,0.262139,0.074654,0.065832
-74.876160,75.642525,345.407532,0.261058,0.073275,0.064704
-74.872040,75.026756,344.601807,0.253031,0.073628,0.064654
-74.936005,74.884750,344.642639,0.253523,0.074847,0.064627
-74.874237,73.897018,343.203430,0.249562,0.072856,0.065377
-74.901001,73.456085,342.825470,0.246419,0.073381,0.062877
-74.861809,72.721954,341.976440,0.237198,0.072349,0.059565
-74.989235,71.777176,341.261475,0.227997,0.071014,0.058705
-74.925514,70.855820,340.046021,0.219832,0.071240,0.055672
-75.186966,70.040367,339.631348,0.210179,0.071557,0.054555
-74.976936,68.834190,337.888672,0.197706,0.070000,0.051597
-74.949371,67.995682,337.044373,0.180586,0.070409,0.047673
-74.953339,66.901031,335.927795,0.165042,0.070579,0.045540
-75.155701,66.020081,335.596527,0.151412,0.072233,0.043544
-75.149109,64.695946,334.780334,0.144417,0.069490,0.040415
-75.128143,63.588451,334.014038,0.130619,0.068783,0.038435
-75.169159,62.157440,332.831940,0.118097,0.066533,0.038548
-75.083145,60.723782,331.546448,0.109114,0.064292,0.037391
-75.353935,59.849312,331.429260,0.092132,0.064711,0.035614
-75.487686,58.683784,330.726501,0.075074,0.065745,0.031182
-75.505661,57.365211,329.566833,0.059837,0.065027,0.030234
-75.561607,56.567940,329.315918,0.046159,0.064760,0.024380
-75.533508,55.191650,328.153198,0.028537,0.064266,0.022306
-75.778511,54.414616,328.047180,0.015690,0.064675,0.019960
-75.963799,53.273579,327.585022,0.002353,0.067077,0.017014
-76.074249,52.277721,327.138550,-0.013705,0.068785,0.013069
-76.306976,51.379135,326.914642,-0.022384,0.072630,0.010949
-76.502014,50.456474,326.467285,-0.026434,0.077066,0.010636
-76.510963,49.441929,325.474091,-0.034052,0.076012,0.009558
-76.727524,48.583893,324.970123,-0.035813,0.077518,0.009412
-77.174026,48.585598,325.907166,-0.041624,0.085694,0.005422
-77.461029,47.571831,324.979736,-0.047580,0.088592,0.005521
-77.853256,47.295078,325.419189,-0.054293,0.095823,0.002690
-78.125984,46.361675,324.855225,-0.056604,0.098676,0.001370
-78.868752,46.073166,326.045685,-0.060984,0.112992,0.000863
-79.515038,45.455620,326.430817,-0.075087,0.123409,-0.002018
-80.213058,45.224998,326.971863,-0.081353,0.138218,-0.007301
-80.854103,45.045471,327.328369,-0.081388,0.151809,-0.008600
-81.622864,44.982544,328.163727,-0.081478,0.161191,-0.008493
-82.362778,44.993721,328.999298,-0.083699,0.168083,-0.010151
-82.930885,44.843178,329.440369,-0.084679,0.171647,-0.009885
-83.297073,44.404259,329.163147,-0.087947,0.170560,-0.010677
-83.452393,43.742233,328.336700,-0.095222,0.173152,-0.012136
-83.440765,42.923935,327.305695,-0.103573,0.180881,-0.016908
-83.705994,42.547310,327.346771,-0.102961,0.184684,-0.017077
-83.894417,42.286133,327.357544,-0.102974,0.185865,-0.017184
-84.018471,41.990677,327.220581,-0.104657,0.186765,-0.017184
-84.073654,41.653111,326.913239,-0.105515,0.187387,-0.016956
-84.180466,41.528576,326.864349,-0.105999,0.187978,-0.016818
-84.241730,41.465862,326.857544,-0.107046,0.188467,-0.017120
-84.223663,41.387379,326.775085,-0.106835,0.188091,-0.016949
-84.214478,41.469604,326.840485,-0.108015,0.187802,-0.017783
-84.157303,41.442944,326.641968,-0.109144,0.187653,-0.017942
-84.070107,41.425476,326.451721,-0.108782,0.187367,-0.017916
-83.920982,41.288418,325.987610,-0.110197,0.186764,-0.018227
-83.748688,41.168274,325.508789,-0.110982,0.186640,-0.018646
-83.581207,41.051640,325.145264,-0.111084,0.185926,-0.019093
-83.344955,40.655525,324.428894,-0.113666,0.186542,-0.019635
-83.375999,40.469788,324.713013,-0.112286,0.188645,-0.018362
-83.327263,40.178020,324.903809,-0.111988,0.187384,-0.017676
-83.132515,39.605301,324.503754,-0.113682,0.187301,-0.016940
-82.833786,39.231785,324.056335,-0.114199,0.185636,-0.016013
-82.641304,39.288254,324.024231,-0.113494,0.183399,-0.015782
-82.479317,39.518974,324.178192,-0.110868,0.181188,-0.015587
-82.236801,39.563965,323.961395,-0.110290,0.177670,-0.015792
-81.967331,39.558655,323.390686,-0.110650,0.172796,-0.016083
-81.688187,39.559887,323.108917,-0.108742,0.167391,-0.016047
-81.411728,39.482018,322.605621,-0.108712,0.163676,-0.015929
-81.171333,39.467209,322.286011,-0.108119,0.160800,-0.015428
-80.918884,39.375462,321.914612,-0.106707,0.158260,-0.014634
-80.673820,39.332245,321.692261,-0.106815,0.155110,-0.014663
-80.457230,39.176472,321.417938,-0.106202,0.152524,-0.014107
-80.197296,38.940945,321.153381,-0.105231,0.148597,-0.013286
-80.005951,38.794849,321.021912,-0.104764,0.144562,-0.012800
-79.700523,38.538696,320.575409,-0.103648,0.140348,-0.012676
-79.417351,38.360939,320.298035,-0.102140,0.136604,-0.012225
-79.105080,38.202736,320.064026,-0.099700,0.132630,-0.011673
-78.685661,37.905907,319.428192,-0.099356,0.128834,-0.010871
-78.163628,37.636490,318.670044,-0.098729,0.127030,-0.010922
-77.617584,37.393715,318.074982,-0.097089,0.123638,-0.010727
-77.024216,37.178982,317.479492,-0.097983,0.124028,-0.011838
-76.403030,37.058407,317.015320,-0.097726,0.122120,-0.012687
-75.674332,36.998077,316.545166,-0.098339,0.119309,-0.015287
-74.803513,36.252651,314.761627,-0.097377,0.109168,-0.013952
-74.122986,36.436844,314.885284,-0.095276,0.101826,-0.018374
-73.178154,35.935856,313.701904,-0.094665,0.089311,-0.018892
-72.569977,36.163288,314.095581,-0.089707,0.087597,-0.021217
-71.682823,35.843155,313.315735,-0.088076,0.080159,-0.019783
-70.806000,35.525475,312.312836,-0.085619,0.070536,-0.017845
-69.948898,35.316616,311.497009,-0.082028,0.061787,-0.016675
-69.057198,34.871223,310.413879,-0.076744,0.053648,-0.015733
-68.272049,34.812695,310.022675,-0.073286,0.044425,-0.016520
-67.367447,34.661110,309.252075,-0.075369,0.037409,-0.016276
-66.313461,34.371616,307.979095,-0.079211,0.030543,-0.016906
-65.190964,34.223042,306.889160,-0.082669,0.024701,-0.019661
-64.115219,34.229588,306.263123,-0.084754,0.019690,-0.022146
-63.108181,34.324203,305.768555,-0.087054,0.015433,-0.024674
-62.075275,34.443901,305.504669,-0.086947,0.011250,-0.026929
-61.032612,34.573662,305.335968,-0.087063,0.006719,-0.029109
-59.746193,34.474098,304.465027,-0.086952,-0.002422,-0.030751
-58.546356,34.371452,303.785095,-0.086473,-0.011514,-0.030408
-57.091434,34.031754,302.425323,-0.088354,-0.019101,-0.030147
-55.624805,33.937836,301.712891,-0.087869,-0.020587,-0.029886
-54.135303,34.052414,301.299713,-0.085831,-0.023554,-0.029880
-52.493580,34.197411,300.928986,-0.086628,-0.027856,-0.030757
-50.776955,34.311699,300.696503,-0.087644,-0.032896,-0.031644
-48.926262,34.582577,300.637207,-0.091396,-0.038866,-0.032483
-47.131218,35.147713,301.235626,-0.089960,-0.042274,-0.036048
-45.279556,35.369041,301.198273,-0.089591,-0.046334,-0.038364
-43.386246,35.636292,301.242065,-0.089857,-0.050391,-0.042819
-41.487881,35.868996,301.281006,-0.089768,-0.052770,-0.046163
-39.376743,35.914474,300.932312,-0.094109,-0.058572,-0.047425
-37.352211,36.150204,301.062042,-0.095303,-0.063405,-0.049101
-35.296310,36.265766,301.060089,-0.096399,-0.070214,-0.049365
-33.261654,36.380173,300.976044,-0.090898,-0.075415,-0.051673
-31.283836,36.709583,301.379730,-0.081396,-0.080379,-0.055244
-29.189384,36.726418,301.318726,-0.077363,-0.085338,-0.058419
-27.170704,37.008785,301.581818,-0.075568,-0.090923,-0.060196
-24.890429,36.816132,301.348206,-0.072824,-0.096219,-0.064222
-22.759417,37.027702,301.756897,-0.068197,-0.102055,-0.067091
-20.601521,37.125763,302.121429,-0.062737,-0.103591,-0.068400
-18.357479,37.599968,303.449768,-0.049211,-0.105633,-0.071607
-16.446434,37.684757,304.354156,-0.033141,-0.104711,-0.072332
-14.062059,37.792080,305.194763,-0.033275,-0.105449,-0.077098
-11.853148,37.735298,305.617279,-0.035594,-0.106900,-0.078004
-9.253157,37.780369,306.074066,-0.032995,-0.107806,-0.084587
-6.822411,37.978756,306.864716,-0.025075,-0.109421,-0.090234
-4.311055,38.328300,307.956451,-0.017125,-0.112535,-0.097617
-1.903540,38.338825,308.182770,-0.009871,-0.114458,-0.100693
0.537459,38.636009,309.758331,0.010347,-0.119982,-0.109548
3.098461,38.424789,310.175964,0.007928,-0.120096,-0.116873
5.326067,38.874416,311.458038,0.004342,-0.121436,-0.123186
7.625410,38.566288,311.255249,0.008020,-0.123794,-0.132828
9.798422,38.588547,311.632996,0.012050,-0.127435,-0.139937
11.820702,38.826607,312.310516,0.022238,-0.131137,-0.147740
13.670048,38.891209,312.543335,0.035889,-0.134299,-0.154286
15.477295,39.041935,312.990112,0.047663,-0.136061,-0.161496
17.268301,38.820473,312.666626,0.054490,-0.138388,-0.169308
18.934473,38.896576,312.962646,0.061494,-0.139651,-0.175657
20.390644,38.816875,312.809418,0.060211,-0.139148,-0.179810
21.936714,38.920555,313.368073,0.069761,-0.139970,-0.187203
23.397881,38.478958,312.751587,0.072346,-0.139065,-0.192169
24.755535,38.198418,312.637299,0.074195,-0.137782,-0.196670
26.107161,38.144802,312.753845,0.073649,-0.136025,-0.199464
27.449875,37.946198,312.604919,0.076413,-0.134731,-0.202945
28.737680,37.794083,312.438568,0.073816,-0.133331,-0.206463
29.991610,37.683617,312.254486,0.072613,-0.132375,-0.208395
31.386261,37.842388,312.714355,0.071797,-0.132433,-0.212113
32.673405,38.006321,313.213501,0.072814,-0.132993,-0.214808
33.869026,38.460007,314.336609,0.074067,-0.134270,-0.217821
34.989902,38.450371,314.495178,0.074825,-0.134762,-0.218610
36.264023,38.546989,315.280762,0.080166,-0.137242,-0.222881
37.527512,38.956799,316.167358,0.083685,-0.138820,-0.225109
38.696629,39.028786,316.366455,0.084054,-0.139358,-0.225800
39.858932,39.314724,317.211761,0.085968,-0.141255,-0.227111
40.869766,39.090416,316.774933,0.083331,-0.141444,-0.227104
41.861534,39.226372,317.214874,0.084483,-0.142801,-0.228357
42.812111,39.267521,317.201904,0.080419,-0.143340,-0.227455
43.727299,39.702469,318.225891,0.081645,-0.144852,-0.227726
44.803032,39.754921,318.393066,0.083504,-0.148259,-0.228621
45.567856,39.684978,318.551941,0.086779,-0.149550,-0.230340
46.180630,39.851868,319.331024,0.095756,-0.152906,-0.233725
